ds,Open,High,Low,Close,y,Volume
2021-02-11,391.239990234375,391.69000244140625,388.1000061035156,390.7099914550781,379.4150695800781,42913300
2021-02-12,389.8500061035156,392.8999938964844,389.7699890136719,392.6400146484375,381.2892761230469,50593300
2021-02-16,393.9599914550781,394.1700134277344,391.5299987792969,392.29998779296875,380.95904541015625,50972400
2021-02-17,390.4200134277344,392.6600036621094,389.3299865722656,392.3900146484375,381.0464782714844,52290600
2021-02-18,389.5899963378906,391.5199890136719,387.739990234375,390.7200012207031,379.4247131347656,59712800
2021-02-19,392.07000732421875,392.3800048828125,389.54998779296875,390.0299987792969,378.7547302246094,83241000
2021-02-22,387.05999755859375,389.6199951171875,386.739990234375,387.0299987792969,375.8414306640625,67414200
2021-02-23,384.6600036621094,388.95001220703125,380.20001220703125,387.5,376.2978820800781,107284100
2021-02-24,386.3299865722656,392.2300109863281,385.2699890136719,391.7699890136719,380.44439697265625,72433900
2021-02-25,390.4100036621094,391.8800048828125,380.7799987792969,382.3299865722656,371.27734375,146670500
2021-02-26,384.3500061035156,385.5799865722656,378.2300109863281,380.3599853515625,369.3642578125,152701600
2021-03-01,385.5899963378906,390.9200134277344,380.57000732421875,389.5799865722656,378.31768798828125,105348800
2021-03-02,389.82000732421875,390.07000732421875,386.0,386.5400085449219,375.3656005859375,79595300
2021-03-03,385.7900085449219,386.8299865722656,381.30999755859375,381.4200134277344,370.3936462402344,119940200
2021-03-04,381.2200012207031,384.0,371.8800048828125,376.70001220703125,365.8100280761719,183433000
2021-03-05,380.4599914550781,384.760009765625,372.6400146484375,383.6300048828125,372.5397033691406,152039600
2021-03-08,384.6600036621094,387.67999267578125,381.4200134277344,381.7200012207031,370.6849365234375,123149200
2021-03-09,385.8500061035156,389.9100036621094,385.30999755859375,387.1700134277344,375.97735595703125,113633600
2021-03-10,389.69000244140625,391.3999938964844,388.1700134277344,389.5799865722656,378.31768798828125,109899400
2021-03-11,392.2300109863281,395.6499938964844,391.739990234375,393.5299987792969,382.1535339355469,86245000
2021-03-12,392.07000732421875,394.2099914550781,391.20001220703125,394.05999755859375,382.6681823730469,64653600
2021-03-15,394.3299865722656,396.69000244140625,392.0299987792969,396.4100036621094,384.9502868652344,73427200
2021-03-16,397.07000732421875,397.8299865722656,395.0799865722656,395.9100036621094,384.4647521972656,73722500
2021-03-17,394.5299987792969,398.1199951171875,393.29998779296875,397.260009765625,385.7757263183594,97959300
2021-03-18,394.4800109863281,396.7200012207031,390.75,391.4800109863281,380.16278076171875,115349100
2021-03-19,389.8800048828125,391.57000732421875,387.1499938964844,389.4800109863281,379.4593505859375,113624500
2021-03-22,390.0299987792969,394.07000732421875,389.9700012207031,392.5899963378906,382.4893798828125,73778600
2021-03-23,391.9100036621094,393.4599914550781,388.6600036621094,389.5,379.4788513183594,90686600
2021-03-24,391.0,392.75,387.4700012207031,387.5199890136719,377.5497741699219,97588600
2021-03-25,385.9800109863281,390.54998779296875,383.8999938964844,389.70001220703125,379.6737060546875,116128600
2021-03-26,390.92999267578125,396.4100036621094,390.2900085449219,395.9800109863281,385.7921447753906,114409100
2021-03-29,394.3999938964844,396.75,392.80999755859375,395.7799987792969,385.5972595214844,108107600
2021-03-30,394.4200134277344,395.45001220703125,393.0199890136719,394.7300109863281,384.57427978515625,76262200
2021-03-31,395.3399963378906,398.0,395.30999755859375,396.3299865722656,386.13311767578125,112734200
2021-04-01,398.3999938964844,400.6700134277344,398.17999267578125,400.6099853515625,390.302978515625,99682900
2021-04-05,403.4599914550781,406.94000244140625,403.3800048828125,406.3599853515625,395.90509033203125,91684800
2021-04-06,405.760009765625,407.239990234375,405.3999938964844,406.1199951171875,395.6712646484375,62021000
2021-04-07,405.94000244140625,406.9599914550781,405.45001220703125,406.5899963378906,396.129150390625,55836300
2021-04-08,407.92999267578125,408.5799865722656,406.92999267578125,408.5199890136719,398.009521484375,57863100
2021-04-09,408.3900146484375,411.6700134277344,408.260009765625,411.489990234375,400.9031066894531,61104600
2021-04-12,410.8500061035156,411.92999267578125,410.20001220703125,411.6400146484375,401.04925537109375,56704900
2021-04-13,411.5299987792969,413.5299987792969,411.1199951171875,412.8599853515625,402.2378234863281,56551000
2021-04-14,412.8299865722656,413.9599914550781,410.8699951171875,411.45001220703125,400.8641357421875,61659900
2021-04-15,413.739990234375,416.1600036621094,413.69000244140625,415.8699951171875,405.1704406738281,60229800
2021-04-16,417.25,417.9100036621094,415.7300109863281,417.260009765625,406.524658203125,82037300
2021-04-19,416.260009765625,416.739990234375,413.7900085449219,415.2099914550781,404.52740478515625,78498500
2021-04-20,413.9100036621094,415.0899963378906,410.5899963378906,412.1700134277344,401.56561279296875,81851800
2021-04-21,411.510009765625,416.2900085449219,411.3599853515625,416.07000732421875,405.36529541015625,66793000
2021-04-22,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,401.66302490234375,97582800
2021-04-23,412.8699951171875,418.25,412.7900085449219,416.739990234375,406.01800537109375,73209200
2021-04-26,417.44000244140625,418.2200012207031,416.80999755859375,417.6099853515625,406.8656005859375,52182400
2021-04-27,417.92999267578125,418.1400146484375,416.29998779296875,417.5199890136719,406.7779541015625,51303100
2021-04-28,417.80999755859375,419.010009765625,416.8999938964844,417.3999938964844,406.6610412597656,51238900
2021-04-29,420.32000732421875,420.7200012207031,416.44000244140625,420.05999755859375,409.2525939941406,78544300
2021-04-30,417.6300048828125,418.5400085449219,416.3399963378906,417.29998779296875,406.5635986328125,85527000
2021-05-03,419.42999267578125,419.8399963378906,417.6700134277344,418.20001220703125,407.4404602050781,68128300
2021-05-04,416.07000732421875,416.6000061035156,411.6700134277344,415.6199951171875,404.92681884765625,101591200
2021-05-05,417.3800048828125,417.6300048828125,415.1499938964844,415.75,405.0534362792969,60162200
2021-05-06,415.8299865722656,419.2099914550781,413.67999267578125,419.07000732421875,408.2880859375,74321400
2021-05-07,419.8900146484375,422.82000732421875,419.1600036621094,422.1199951171875,411.2596130371094,67733800
2021-05-10,422.5,422.739990234375,417.80999755859375,417.94000244140625,407.1871643066406,81852400
2021-05-11,413.1000061035156,415.2699890136719,410.05999755859375,414.2099914550781,403.5530700683594,116888000
2021-05-12,411.2300109863281,412.5899963378906,404.0,405.4100036621094,394.9795227050781,134811000
2021-05-13,407.07000732421875,412.3500061035156,407.0199890136719,410.2799987792969,399.72418212890625,106394000
2021-05-14,413.2099914550781,417.489990234375,413.17999267578125,416.5799865722656,405.86212158203125,82201600
2021-05-17,415.3900146484375,416.3900146484375,413.3599853515625,415.5199890136719,404.82940673828125,65129200
2021-05-18,415.79998779296875,416.05999755859375,411.7699890136719,411.94000244140625,401.34149169921875,59810200
