ds,Open,High,Low,Close,y,Volume
2015-02-04,132.1999969482422,134.24000549316406,132.1999969482422,132.67999267578125,124.7293472290039,471300
2015-02-05,130.97999572753906,131.9199981689453,130.77999877929688,131.74000549316406,123.84568786621094,448000
2015-02-06,129.77000427246094,130.49000549316406,129.3699951171875,129.57000732421875,121.80573272705078,384900
2015-02-09,129.47000122070312,129.75,128.9600067138672,129.16000366210938,121.4202880859375,186000
2015-02-10,129.7100067138672,131.05999755859375,129.7100067138672,130.85000610351562,123.00904083251953,229100
2015-02-11,130.8000030517578,131.25,130.74000549316406,131.02000427246094,123.1688461303711,449200
2015-02-12,131.38999938964844,131.99000549316406,131.1999969482422,131.82000732421875,123.92089080810547,327600
2015-02-13,131.99000549316406,132.7899932861328,131.99000549316406,132.49000549316406,124.55074310302734,301000
2015-02-17,132.0,132.69000244140625,132.0,132.0800018310547,124.16531372070312,365400
2015-02-18,133.66000366210938,134.36000061035156,133.64999389648438,134.16000366210938,126.12068176269531,258400
2015-02-19,134.5,135.49000549316406,134.3800048828125,135.27999877929688,127.17354583740234,218600
2015-02-20,135.94000244140625,136.99000549316406,135.86000061035156,136.89999389648438,128.69647216796875,239800
2015-02-23,136.89999389648438,137.1999969482422,136.41000366210938,136.97999572753906,128.7716827392578,199800
2015-02-24,137.60000610351562,138.6999969482422,137.24000549316406,138.33999633789062,130.05018615722656,335000
2015-02-25,136.8000030517578,137.13999938964844,136.38999938964844,136.8699951171875,128.66827392578125,236800
2015-02-26,136.8800048828125,137.4600067138672,136.6300048828125,136.8000030517578,128.6024932861328,258000
2015-02-27,135.35000610351562,135.8000030517578,135.35000610351562,135.3699951171875,127.25814819335938,219900
2015-03-02,135.25,136.0,135.25,135.8699951171875,127.72819519042969,254500
2015-03-03,135.3699951171875,135.83999633789062,135.07000732421875,135.39999389648438,127.28636169433594,208000
2015-03-04,135.39999389648438,135.58999633789062,134.39999389648438,135.52000427246094,127.399169921875,205500
2015-03-05,134.9600067138672,135.4199981689453,134.64999389648438,134.89999389648438,126.81632232666016,232900
2015-03-06,135.32000732421875,135.97999572753906,134.6999969482422,134.88999938964844,126.80695343017578,184700
2015-03-09,135.5,135.64999389648438,134.94000244140625,135.38999938964844,127.2769546508789,174100
2015-03-10,134.14999389648438,134.3800048828125,133.60000610351562,133.69000244140625,125.67884826660156,220900
